组ID,视频类型,文件名,视频ID,视频链接,哈希值
组66,原视频,7414435527224544562.mp4,7414435527224544562,https://douyin.com/?modal_id=7414435527224544562,c73d26da9a5a0fed7b4a04beb98aea6300eb83f8e9a450edcde90c780acdc6e2
组66,重复视频,7414104233449999625.mp4,7414104233449999625,https://douyin.com/?modal_id=7414104233449999625,5223096ac0ee5ea7c7bcd6d672fac4df436df6e0b3104a7fc5f2a14a27908d1e
组66,重复视频,7411885499100482826.mp4,7411885499100482826,https://douyin.com/?modal_id=7411885499100482826,c7b17f2d50ce08991c0de91e79638141a872a8b0d2b1aef213783c96bcc79932
组66,重复视频,7411875306660842789.mp4,7411875306660842789,https://douyin.com/?modal_id=7411875306660842789,546e01c13a3396b66470df0986c9f18cc27cf0c78a1f104761454e83648e0a31
组66,重复视频,7410049025921043749.mp4,7410049025921043749,https://douyin.com/?modal_id=7410049025921043749,637440847ddd85a96c273fc2ed327c21e936192957fec1070e75e392531d6daa
组66,重复视频,7407291399076416780.mp4,7407291399076416780,https://douyin.com/?modal_id=7407291399076416780,74f619cc8c8afb1de2af6cba69ee4188a85e2ec714c6a2b95379a28c7d675a99
组66,重复视频,7405916228348284214.mp4,7405916228348284214,https://douyin.com/?modal_id=7405916228348284214,66bf43c8f44edc75306b9e131e491ea52c8757c18ad7413ccbc54ae4d9e82ea5
组66,重复视频,7405430200143613225.mp4,7405430200143613225,https://douyin.com/?modal_id=7405430200143613225,eb824959afbda411e76c97407cfc0ec0f4011a5f5de0ad440bf8f8e1cde62459
组66,重复视频,7405206793808350475.mp4,7405206793808350475,https://douyin.com/?modal_id=7405206793808350475,81254a42e58f8ea1495229ca6c6ec7ed081af6b0cedd4c6a14fd386a471f54e7
组66,重复视频,7404792017743596863.mp4,7404792017743596863,https://douyin.com/?modal_id=7404792017743596863,cf4dcf2044d71c3d51f7d3a6c1fe0819015bb5b7a326afb8b1c7029a6218fffb
组66,重复视频,7404698953632992523.mp4,7404698953632992523,https://douyin.com/?modal_id=7404698953632992523,bbfe438450fa4a91fae53ab57e2733542873e6201bdb2d672b16c29792a8558e
组66,重复视频,7404043739762756900.mp4,7404043739762756900,https://douyin.com/?modal_id=7404043739762756900,65cca47fb6a57636fd566d454e619fb2ec91dab13744c343ec2e25a096e3ea61
组66,重复视频,7403952061122940172.mp4,7403952061122940172,https://douyin.com/?modal_id=7403952061122940172,f3723b1c12e500ae9692d5dcd1575d54754afcd3008e8813bbe95d1674dba51b
组66,重复视频,7402189808921038119.mp4,7402189808921038119,https://douyin.com/?modal_id=7402189808921038119,a3830c7daa0b2ba9da170b08d4c8f58c514bfa47ba761bd1bace711807033bdf
组66,重复视频,7402095948874173715.mp4,7402095948874173715,https://douyin.com/?modal_id=7402095948874173715,4b59c38a480215ecccc761932259d270f0f0c8a56983f28f8bd71bb386ef8d81
组66,重复视频,7401829478307073316.mp4,7401829478307073316,https://douyin.com/?modal_id=7401829478307073316,ac734115da4fb3ae72e3f19c2d14ca85b8962ac1577cfe78f9bf5362b066a347
组66,重复视频,7401477169223847204.mp4,7401477169223847204,https://douyin.com/?modal_id=7401477169223847204,ed09726a539e368c1eb432620c8c00a4c5ba1323c169397e866df8de4deda331
组66,重复视频,7401111945685830948.mp4,7401111945685830948,https://douyin.com/?modal_id=7401111945685830948,14703cc33d2266d07e0536a5892d90e5b42599fe129f787525a4e8409bb94447
组66,重复视频,7400243744940903691.mp4,7400243744940903691,https://douyin.com/?modal_id=7400243744940903691,a50981e728d55a3f0e2a4152b36ef4340df2d790f509fe8ddff0cdb57a136ad4
组66,重复视频,7399638976010800395.mp4,7399638976010800395,https://douyin.com/?modal_id=7399638976010800395,f3e7d57f3a066f86a01e4828bad08ff599e9be2aff66e00029e9ce93a69fc22a
组66,重复视频,7399503001934744895.mp4,7399503001934744895,https://douyin.com/?modal_id=7399503001934744895,6e9e3aed6eb5811e60d95b234a833554e2402e09a2394033c8fed28f183226fe
组66,重复视频,7399260207651540260.mp4,7399260207651540260,https://douyin.com/?modal_id=7399260207651540260,373ddcab510ea25c690b46e0208848bc8d5ad94051a50dfa9c3a997b74d0fba5
组66,重复视频,7398899417585061161.mp4,7398899417585061161,https://douyin.com/?modal_id=7398899417585061161,031d33e403f36f4e4c5d97cfd7a15f12365c39a6baf52e039e244d34ed5c2998
组66,重复视频,7398871984760687913.mp4,7398871984760687913,https://douyin.com/?modal_id=7398871984760687913,7f494d814218b414a091870c2efe768eebd53b54964e48a47183d7809df04e4a
组67,原视频,7398525941368065318.mp4,7398525941368065318,https://douyin.com/?modal_id=7398525941368065318,254e3794d7147c21e790e22e7da84d0cfaef8d3afdc7360341c87d9e01018e78
组67,重复视频,7398489375916559642.mp4,7398489375916559642,https://douyin.com/?modal_id=7398489375916559642,cf77504ce6bd088a2855a797c9a829de8feb1264f8aeca29143c1d5c527ac736
组68,原视频,7409899692542266675.mp4,7409899692542266675,https://douyin.com/?modal_id=7409899692542266675,d3c888329924d30b97108df81842015c1dd1d3931f59af6eac6742b9046a0cdf
组68,重复视频,7408778868200328475.mp4,7408778868200328475,https://douyin.com/?modal_id=7408778868200328475,97785712a22618a296257f7d0a6fc8452a2e2148bd000975f323d424a6f97739
组68,重复视频,7405078373573184779.mp4,7405078373573184779,https://douyin.com/?modal_id=7405078373573184779,b878f249816dd106204b2366079174b9b8d0368ca1584d4b2d74fa139f0c282b
组68,重复视频,7399599459325234468.mp4,7399599459325234468,https://douyin.com/?modal_id=7399599459325234468,e06d556c71d9c93af53cb15a4b7f92b6a1a6dde6dc87e238bb9337216c0251e3
组69,原视频,7403697365078641961.mp4,7403697365078641961,https://douyin.com/?modal_id=7403697365078641961,8375d612d9a23e5e744f37b3ae5a4e73c4c3cc08bbfe5f77c014e0ef23767449
组69,重复视频,7402564466811931940.mp4,7402564466811931940,https://douyin.com/?modal_id=7402564466811931940,7c89da86980d506a57631e0ea42eb2e37754d1171addf3e1ca07d45af73a497c
组70,原视频,7411135226950339867.mp4,7411135226950339867,https://douyin.com/?modal_id=7411135226950339867,f0ae711a4a36673c15436fec6e00877b141394015edb0b63632ebb8c46cbc9c1
组70,重复视频,7411102618837142810.mp4,7411102618837142810,https://douyin.com/?modal_id=7411102618837142810,a0cf147a05066fe99278aa6230645e592093aac100dcccf99981888b268cbd13
组71,原视频,7413695584655166729.mp4,7413695584655166729,https://douyin.com/?modal_id=7413695584655166729,0c923db29fd8ff1f0810aed27dd364b480b5937a501eba2b1af08be083ea9199
组71,重复视频,7403595141308583180.mp4,7403595141308583180,https://douyin.com/?modal_id=7403595141308583180,f7de407e25bdafdd169bf82c00865a32dc647c1957b0f5e6b954058624c3a31d
组72,原视频,7413602520238394674.mp4,7413602520238394674,https://douyin.com/?modal_id=7413602520238394674,1d86987977662a601aa05914a4653007dc82a31c37170ef5eee7cd15ec9d605f
组72,重复视频,7399883591246695721.mp4,7399883591246695721,https://douyin.com/?modal_id=7399883591246695721,50387d3a6103d7d714eb288922db4ee75ec27f7ac64ec49acdaf8a715e5c7ebe
组73,原视频,7409279616235392306.mp4,7409279616235392306,https://douyin.com/?modal_id=7409279616235392306,2145d7efeb81413ff714c564b387c0666204c3ada1e05876f2627901da0f3d5f
组73,重复视频,7403331722491776295.mp4,7403331722491776295,https://douyin.com/?modal_id=7403331722491776295,212be2199836a3b9b3607ff7edb8f0b8324ca2065d444466499fac21e5b85e20
组73,重复视频,7402469886795975999.mp4,7402469886795975999,https://douyin.com/?modal_id=7402469886795975999,d6bf34f0c3c03193cf5398886cd0d267748f3de8d561828702120070246c77b4
组73,重复视频,7400339725199936831.mp4,7400339725199936831,https://douyin.com/?modal_id=7400339725199936831,597a8b68be94ffd35802975f0e788653790c40e81c04d2d262369cad95859f7d
组74,原视频,7414038744203857206.mp4,7414038744203857206,https://douyin.com/?modal_id=7414038744203857206,eaeed677ed0181091e14a89f38e046cdf4a7ae1373ad6b5312c7df01281df6fe
组74,重复视频,7412575444337282315.mp4,7412575444337282315,https://douyin.com/?modal_id=7412575444337282315,7360b09edf006839093bfefe74198ae4e80b177a36451af4a7d81ff39a5c8950
组74,重复视频,7411089967536999721.mp4,7411089967536999721,https://douyin.com/?modal_id=7411089967536999721,9a35a59001b7c5d4d0882af1654ab605badc484b03ad0a343135883a6d43a133
组74,重复视频,7410646736567422262.mp4,7410646736567422262,https://douyin.com/?modal_id=7410646736567422262,e4e7e4f4e7c8c848c31e32b9d65c84f58fd17b59aa907fc017f11f2ecf97b64d
组74,重复视频,7410278538265333033.mp4,7410278538265333033,https://douyin.com/?modal_id=7410278538265333033,8cf65ae24699e0f29b6b0f196f232be401032ca407560f393737ef4ba256c51f
组74,重复视频,7406988725319732491.mp4,7406988725319732491,https://douyin.com/?modal_id=7406988725319732491,85c7eb3c432c0c0c2a1c84fae5aba3bdfefea1c0887f11d49b911e4516dabc0c
组74,重复视频,7406573679506656523.mp4,7406573679506656523,https://douyin.com/?modal_id=7406573679506656523,706c94bd75c77ea1488acfe43375b57474f2ec3c5bfb1d2b5988ec1d2d0eee6e
组74,重复视频,7406207850722233663.mp4,7406207850722233663,https://douyin.com/?modal_id=7406207850722233663,037b3a14ba40ed5002b2f2b1e44d51dd57a8a363a82738ff757ac668fbf5e5d2
组74,重复视频,7405562412444798247.mp4,7405562412444798247,https://douyin.com/?modal_id=7405562412444798247,29606421108e8701387e88366d9e90441552acb3236e72bcea1bdbc38168547c
组74,重复视频,7405108110106299711.mp4,7405108110106299711,https://douyin.com/?modal_id=7405108110106299711,d13c7b3e61da3e2c2f1d10b897db327cc5d97d22fbbafcaad73d8488ba9eeb21
组74,重复视频,7404805157810179340.mp4,7404805157810179340,https://douyin.com/?modal_id=7404805157810179340,b2d723d448c51579139b3ff6ae0cab18d9829c086210ac79108aad9787f6808a
组74,重复视频,7404391237127556393.mp4,7404391237127556393,https://douyin.com/?modal_id=7404391237127556393,dc5ea810dfd945cd8037f50b3faac7a69a0aad04eefc012e2b3496d5ba84db9c
组74,重复视频,7401390822769446185.mp4,7401390822769446185,https://douyin.com/?modal_id=7401390822769446185,14dc37d5ca37580948c29d84cd96058c96853b63a1fbcfaa4cd62beabc5824e2
组74,重复视频,7401021108465438015.mp4,7401021108465438015,https://douyin.com/?modal_id=7401021108465438015,c4171ea0ba547725dffd414f9bb253ef7fd111d2b93e80373e8c1e9519f25a79
组74,重复视频,7400268961872350505.mp4,7400268961872350505,https://douyin.com/?modal_id=7400268961872350505,ac6ca540255bf5a096da6640e7848a5b47fa431a8e27bb91c6c04e3a711a39df
组74,重复视频,7399606276524723467.mp4,7399606276524723467,https://douyin.com/?modal_id=7399606276524723467,b661109828452555aaaaa1cbcdc2ac2811f1fe5c9d5181cf3fce967691914b5d
组74,重复视频,7398141869995199798.mp4,7398141869995199798,https://douyin.com/?modal_id=7398141869995199798,ca1d1ed089e8d17e217d05cb2aaa20265dad7e4339d19a77c97744b2e8433242
组74,重复视频,7398062245713808651.mp4,7398062245713808651,https://douyin.com/?modal_id=7398062245713808651,2d2424cba64b3a1fa516ba4fa6bcb7abb9a005ff3d47d1eaac101e6f9f228c6f
组74,重复视频,7397385455995538727.mp4,7397385455995538727,https://douyin.com/?modal_id=7397385455995538727,05332fcd3c2db9db84c5c7c17f50d8352d216077f2552579b8ac1aeaf57685d7
组75,原视频,7408029900864490791.mp4,7408029900864490791,https://douyin.com/?modal_id=7408029900864490791,efea56fd4668c6eb450ee559242eb725c3cd0c42c4888b73a53ce18be53d35ec
组75,重复视频,7397291357334687015.mp4,7397291357334687015,https://douyin.com/?modal_id=7397291357334687015,fbc61f10d048adfb6c302ed3d520626d954bad9b407509f7dffc4bceeff7629b
组76,原视频,7402457387522592011.mp4,7402457387522592011,https://douyin.com/?modal_id=7402457387522592011,f212eda7c8bf66275ea301e27a774cefd734c5450445905507534e32b56b55f0
组76,重复视频,7400240451611151627.mp4,7400240451611151627,https://douyin.com/?modal_id=7400240451611151627,73c4520589198f60e780e5cc99bf1f0ab14251bf3aff1e38f2a7d14e1376d96a
组77,原视频,7413692521223572775.mp4,7413692521223572775,https://douyin.com/?modal_id=7413692521223572775,2befb556a97c0fc23c722d439266483dcdb29324b572a1827132ad580f7a4169
组77,重复视频,7413625494169521447.mp4,7413625494169521447,https://douyin.com/?modal_id=7413625494169521447,e72b5f9ba1ea47509368642c56b2fe198c0a040a0118fd90ae33385d416563ef
组78,原视频,7401729646556941631.mp4,7401729646556941631,https://douyin.com/?modal_id=7401729646556941631,d6aafeb51032a88ccdc5a4c621afb6ad654b7292d14c92a9f88e37c8f352c2d3
组78,重复视频,7398505173900938535.mp4,7398505173900938535,https://douyin.com/?modal_id=7398505173900938535,a41cc47f11e511d40f9f1dc7cb29b08599732293ba658a2b137452192e0caf1f
组79,原视频,7414331391644650802.mp4,7414331391644650802,https://douyin.com/?modal_id=7414331391644650802,3e16ee99eb258cf5b100ddad9f44b22e5e1b18aee692453aea886fa25705c0b5
组79,重复视频,7413587260618165555.mp4,7413587260618165555,https://douyin.com/?modal_id=7413587260618165555,b9f454321396a1bba3a61d64ad973860bc7a3860263fe0c1e200cfea31173ab5
组79,重复视频,7412989591415819546.mp4,7412989591415819546,https://douyin.com/?modal_id=7412989591415819546,d3b064666ad0613c0d6929bcea312438fcfb2b93b53cb6efd2ba977573c785d5
组79,重复视频,7412876174843579657.mp4,7412876174843579657,https://douyin.com/?modal_id=7412876174843579657,3a4ae1a276e2555ae81b0c06068a83d3ba0afa879525d5f9b6518345984fde00
组79,重复视频,7412856425384299827.mp4,7412856425384299827,https://douyin.com/?modal_id=7412856425384299827,e09f3be4d3af0d84bd2d9c4f91a83292dec068cd0d1d4ec5f281c9976dc35ba1
组79,重复视频,7409564938890480906.mp4,7409564938890480906,https://douyin.com/?modal_id=7409564938890480906,3f2e5cebd3d687352b51758c47cf776d6edd0a3769caa5cc2ef9b836801efb2b
组79,重复视频,7408389443578547492.mp4,7408389443578547492,https://douyin.com/?modal_id=7408389443578547492,e79f6a5acda54db093b2ec6ea8a71aaf24407edb77a8cca36e285775b127ff99
组79,重复视频,7407293643595304233.mp4,7407293643595304233,https://douyin.com/?modal_id=7407293643595304233,2bded7e88c147f4b24e609aebcc721fab01ffc9f9e48eb8f932581b5ac52c405
组80,原视频,7414835801147673893.mp4,7414835801147673893,https://douyin.com/?modal_id=7414835801147673893,619d90f5f0451e80c34c9482b7e32b5e71daf046cebf5279d16102592ddeb9db
组80,重复视频,7414476389795089702.mp4,7414476389795089702,https://douyin.com/?modal_id=7414476389795089702,9da3c6629542657d6e4936f12831ffd4eeacd5a02c0b5c49378a18ea4d17dbf5
组80,重复视频,7413982852162784521.mp4,7413982852162784521,https://douyin.com/?modal_id=7413982852162784521,eb9d4b2d3b987f4db4500f3f6b922cce39f9df5f5ab316b077a23723c54b6a8e
组80,重复视频,7412105682561813811.mp4,7412105682561813811,https://douyin.com/?modal_id=7412105682561813811,8f2989643c907af4ece93bce0b3a6d44b98d75321ba9b7aecf44ed4066541de3
组80,重复视频,7411729418097413413.mp4,7411729418097413413,https://douyin.com/?modal_id=7411729418097413413,b3a6670768633a2c20852e3242db704b951bb88f308490ab4d687b0bf94c1eb2
组80,重复视频,7411118211858484490.mp4,7411118211858484490,https://douyin.com/?modal_id=7411118211858484490,cb8a5934ba7d88ec2a7545b033d4ca944bb2521ea0cd815ab33096ca384875b2
组80,重复视频,7410990510560660745.mp4,7410990510560660745,https://douyin.com/?modal_id=7410990510560660745,ed1186482663f775e5968b33738ac2e4dd61e0db01790c7ed658cc5769224b04
组80,重复视频,7410684234936913161.mp4,7410684234936913161,https://douyin.com/?modal_id=7410684234936913161,60aacfa44235c05943f78610789f6531541d94849a17005a757b087d861f7abf
组80,重复视频,7409198014235020581.mp4,7409198014235020581,https://douyin.com/?modal_id=7409198014235020581,2cb9b87b4d1905e1b95795f1023448867f00e64439e4ed0af89ecbf36d845491
组80,重复视频,7406931588166061324.mp4,7406931588166061324,https://douyin.com/?modal_id=7406931588166061324,6aba5bc7bcd8573b35db14cacc085a237ba07b694f31b9b91c5bec17923417d2
组80,重复视频,7406277296878816575.mp4,7406277296878816575,https://douyin.com/?modal_id=7406277296878816575,59bd991da9e82c87cf0697e8c1a9bff2fcb227e6b8f405b809d4cb89eaa2c03e
组80,重复视频,7405430435741699367.mp4,7405430435741699367,https://douyin.com/?modal_id=7405430435741699367,41b7c77b2d8afba02f6132cd7c324b557a1a3319a993df33fdd0b4d7bcc622a8
组81,原视频,7411779845367090459.mp4,7411779845367090459,https://douyin.com/?modal_id=7411779845367090459,aa7496379fe19f6385389e8186048b6b1c53518840636473bd68bdadcb6f9559
组81,重复视频,7410617101817236786.mp4,7410617101817236786,https://douyin.com/?modal_id=7410617101817236786,94864595bed1343f025699756335c0b41af6ff19e59999ac3cdff8b78b21f5e5
组81,重复视频,7409995194541657382.mp4,7409995194541657382,https://douyin.com/?modal_id=7409995194541657382,094bb04845a4f4208b85a59215ba6dbd20c7ce4b9cbaa65c2bfa83ee51aa0468
组81,重复视频,7409935370386672934.mp4,7409935370386672934,https://douyin.com/?modal_id=7409935370386672934,76a974c62e1fecc1794dbf5588decd8b364196eac4f4efd9d8bd269896bab6ca
组81,重复视频,7409884324964732211.mp4,7409884324964732211,https://douyin.com/?modal_id=7409884324964732211,c4870a760ceef96803c4cce823c8e3cb3603a43a5f608e51c4a0029afdab819f
组81,重复视频,7405561194599173415.mp4,7405561194599173415,https://douyin.com/?modal_id=7405561194599173415,f4d0295e597e0e6598dff67701ce1ddb86d57a92f44bf56cd610f6da3fafc17e
组82,原视频,7411836550251613477.mp4,7411836550251613477,https://douyin.com/?modal_id=7411836550251613477,08bf82f00ad037d180668a41b711c9adb1bac76581d21e85e9e4383620720c5a
组82,重复视频,7408868408734846217.mp4,7408868408734846217,https://douyin.com/?modal_id=7408868408734846217,e3638e36e4f7865c9a6e86a7450e50bd46909a26005d98ebac4699f756699156
组83,原视频,7398357803775167783.mp4,7398357803775167783,https://douyin.com/?modal_id=7398357803775167783,6fcd5d71d71c7ab76bd4a218842a633ab7ec19e21b90417db2270cfafa4ded70
组83,重复视频,7397643791181614375.mp4,7397643791181614375,https://douyin.com/?modal_id=7397643791181614375,1de4dd305e69f00fef26039b3f3ec373ae5a20b19bf9036ad97225deb9d8a6a9
组84,原视频,7403706337894370614.mp4,7403706337894370614,https://douyin.com/?modal_id=7403706337894370614,d1af3995512495a05ccb5a9171f64bd3c760da84818f78d49f7cc5b1dda93389
组84,重复视频,7398159205460413708.mp4,7398159205460413708,https://douyin.com/?modal_id=7398159205460413708,df2649b90ed33b8cc44799c34ada1df72a781cd5f4256c0db74a494e644423a2
组85,原视频,7412871049026571546.mp4,7412871049026571546,https://douyin.com/?modal_id=7412871049026571546,0916bb64cffbcb5815d4d18f39aade8d13a77824a4ef627265baab175d399389
组85,重复视频,7412490275601321225.mp4,7412490275601321225,https://douyin.com/?modal_id=7412490275601321225,9edde13423c47e11d7ac25cf28cf5d46c70e16f50325f821142ff695b5574a93
组86,原视频,7398948649096564003.mp4,7398948649096564003,https://douyin.com/?modal_id=7398948649096564003,014111aaa096125a4bec0aac32549107e09a888ed3d9624e61264842bc48f4f0
组86,重复视频,7398517766522817792.mp4,7398517766522817792,https://douyin.com/?modal_id=7398517766522817792,270b9516e5241349c134a76a72c0c022f72f470cbb7fa93fdefbeffcafc70bd8
组87,原视频,7404779497104362764.mp4,7404779497104362764,https://douyin.com/?modal_id=7404779497104362764,efbe8cd26de0c20236faec4eaf01ded9be7e3bab4cc4997a84667749c942da52
组87,重复视频,7404779010288405801.mp4,7404779010288405801,https://douyin.com/?modal_id=7404779010288405801,128ad781728cd37f40988fc1b4f094ad2e39f237b8bf38112121712a448b633e
组88,原视频,7398947655885278498.mp4,7398947655885278498,https://douyin.com/?modal_id=7398947655885278498,d488654870e1027dbb0970b1d831c7cc6316064efd85e328ea4272e336282248
